Ticker,Company_name,CUSIP,source,Market_Cap
SHOO,STEVEN MADDEN LTD,556269108,sp600_row_341.csv,2287243520.0
SHW,SHERWIN WILLIAMS CO/THE,824348106,"dow_row_31.csv, sp500_row_504.csv",79233417216.0
SIGI,Selective Insurance Group Inc.,816300107,sp400_row_400.csv,4615860736.0
SITM,SITIME CORP,82982T106,sp600_row_341.csv,8577191936.0
SJM,JM SMUCKER CO/THE,832696405,sp500_row_504.csv,11318134784.0
SKT,TANGER INC,875465106,sp600_row_341.csv,4024933888.0
SKY,CHAMPION HOMES INC,830830105,sp600_row_341.csv,4328458240.0
SKYW,SKYWEST INC,830879102,sp600_row_341.csv,3617205248.0
SLAB,Silicon Laboratories Inc.,826919102,sp400_row_400.csv,6690053632.0
SLB,SLB LTD,806857108,"dow_row_179.csv, sp500_row_504.csv",67130683392.0
SLGN,Silgan Holdings Inc.,827048109,sp400_row_400.csv,4388494848.0
SLM,SLM Corp,78442P106,sp400_row_400.csv,3911572224.0
SMCI,SUPER MICRO COMPUTER INC,86800U302,sp500_row_504.csv,18464819200.0
SMG,Scotts Miracle-Gro Company Class A,810186106,sp400_row_400.csv,3538103296.0
SMTC,SEMTECH CORP,816850101,sp600_row_341.csv,7852023808.0
SNA,SNAP ON INC,833034101,sp500_row_504.csv,19113297920.0
SNDK,SANDISK CORP,80004C200,sp500_row_504.csv,97655758848.0
SNEX,STONEX GROUP INC,861896108,sp600_row_341.csv,5433625600.0
SNPS,SYNOPSYS INC,871607107,sp500_row_504.csv,79044239360.0
SNX,TD SYNNEX Corporation,87162W100,sp400_row_400.csv,12362862592.0
SO,SOUTHERN CO/THE,842587107,sp500_row_504.csv,109711540224.0
SOLS,SOLSTICE ADV MATERIALS INC,83443Q103,sp600_row_341.csv,11623495680.0
SOLV,SOLVENTUM CORP,83444M101,sp500_row_504.csv,11582393344.0
SON,Sonoco Products Company,835495102,sp400_row_400.csv,5259698688.0
SONO,SONOS INC,83570H108,sp600_row_341.csv,1589475328.0
SPG,SIMON PROPERTY GROUP INC,828806109,"dow_row_179.csv, sp500_row_504.csv",60707774464.0
SPGI,S+P GLOBAL INC,78409V104,sp500_row_504.csv,127929966592.0
SPNT,SIRIUSPOINT LTD,G8192H106,sp600_row_341.csv,2381922304.0
SPSC,SPS COMMERCE INC,78463M107,sp600_row_341.csv,2283285760.0
SPXC,SPX Technologies Inc.,78473E103,sp400_row_400.csv,9947944960.0
SR,Spire Inc.,84857L101,sp400_row_400.csv,5481799680.0
SRE,SEMPRA,816851109,sp500_row_504.csv,62133858304.0
SRPT,SAREPTA THERAPEUTICS INC,803607100,sp600_row_341.csv,1721832320.0
SSB,SouthState Bank Corporation,84472E102,sp400_row_400.csv,9089603584.0
SSD,Simpson Manufacturing Co. Inc.,829073105,sp400_row_400.csv,7378093056.0
ST,Sensata Technologies Holding PLC,G8060N102,sp400_row_400.csv,4996550656.0
STAA,STAAR SURGICAL CO,852312305,sp600_row_341.csv,932820160.0
STAG,STAG Industrial Inc.,85254J102,sp400_row_400.csv,7417206272.0
STE,STERIS PLC,G8473T100,sp500_row_504.csv,21059403776.0
STEL,STELLAR BANCORP INC,858927106,sp600_row_341.csv,1802921344.0
STEP,STEPSTONE GROUP INC CLASS A,85914M107,sp600_row_341.csv,5636100096.0
STLD,STEEL DYNAMICS INC,858119100,sp500_row_504.csv,24907044864.0
STRL,Sterling Infrastructure Inc.,859241101,sp400_row_400.csv,12229996544.0
STT,STATE STREET CORP,857477103,sp500_row_504.csv,33891772416.0
STWD,Starwood Property Trust Inc.,85571B105,sp400_row_400.csv,6683595264.0
STX,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,sp500_row_504.csv,85960777728.0
STZ,CONSTELLATION BRANDS INC A,21036P108,sp500_row_504.csv,26138454016.0
SUPN,SUPERNUS PHARMACEUTICALS INC,868459108,sp600_row_341.csv,2873903360.0
SW,SMURFIT WESTROCK PLC,G8267P108,sp500_row_504.csv,20839086080.0
SWK,STANLEY BLACK + DECKER INC,854502101,sp500_row_504.csv,10893343744.0
SWKS,SKYWORKS SOLUTIONS INC,83088M102,sp500_row_504.csv,8231452160.0
SWX,Southwest Gas Holdings Inc.,844895102,sp400_row_400.csv,6360406016.0
SXI,STANDEX INTERNATIONAL CORP,854231107,sp600_row_341.csv,3077673472.0
SXT,SENSIENT TECHNOLOGIES CORP,81725T100,sp600_row_341.csv,3789472256.0
SYF,SYNCHRONY FINANCIAL,87165B103,sp500_row_504.csv,22971713536.0
SYK,STRYKER CORP,863667101,sp500_row_504.csv,128878059520.0
SYNA,Synaptics Incorporated,87157D109,sp400_row_400.csv,2880196608.0
SYY,SYSCO CORP,871829107,sp500_row_504.csv,40943779840.0
T,AT+T INC,00206R102,"dow_row_179.csv, sp500_row_504.csv",196519526400.0
TAP,MOLSON COORS BEVERAGE CO   B,60871R209,sp500_row_504.csv,8609829888.0
TBBK,BANCORP INC/THE,05969A105,sp600_row_341.csv,2351789056.0
TCBI,Texas Capital Bancshares Inc.,88224Q107,sp400_row_400.csv,4222944256.0
TDC,TERADATA CORP,88076W103,sp600_row_341.csv,2477255936.0
TDG,TRANSDIGM GROUP INC,893641100,sp500_row_504.csv,68596183040.0
TDW,TIDEWATER INC,88642R109,sp600_row_341.csv,3805263616.0
TDY,TELEDYNE TECHNOLOGIES INC,879360105,sp500_row_504.csv,29588088832.0
TECH,BIO TECHNE CORP,09073M104,sp500_row_504.csv,7955650048.0
TEF,TELEFONICA SA,573252905,dow_row_179.csv,21491091456.0
TEL,TE CONNECTIVITY PLC,G87052109,sp500_row_504.csv,58533912576.0
TER,TERADYNE INC,880770102,sp500_row_504.csv,44840759296.0
TEX,Terex Corporation,880779103,sp400_row_400.csv,6754916864.0
TFC,TRUIST FINANCIAL CORP,89832Q109,sp500_row_504.csv,54751051776.0
TGT,TARGET CORP,87612E106,sp500_row_504.csv,53136265216.0
TGTX,TG THERAPEUTICS INC,88322Q108,sp600_row_341.csv,4464883712.0
THC,Tenet Healthcare Corporation,88033G407,sp400_row_400.csv,20005263360.0
THG,Hanover Insurance Group Inc.,410867105,sp400_row_400.csv,6094539776.0
THO,Thor Industries Inc.,885160101,sp400_row_400.csv,4350735360.0
THRM,GENTHERM INC,37253A103,sp600_row_341.csv,849246208.0
TILE,INTERFACE INC,458665304,sp600_row_341.csv,1613916544.0
TJX,TJX COMPANIES INC,872540109,sp500_row_504.csv,172984057856.0
TKO,TKO GROUP HOLDINGS INC,87256C101,sp500_row_504.csv,15355924480.0
TKR,Timken Company,887389104,sp400_row_400.csv,6783350784.0
TLN,Talen Energy Corp,87422Q109,sp400_row_400.csv,14446020608.0
TMDX,TRANSMEDICS GROUP INC,89377M109,sp600_row_341.csv,4235666944.0
TMHC,Taylor Morrison Home Corporation,87724P106,sp400_row_400.csv,5702952960.0
TMO,THERMO FISHER SCIENTIFIC INC,883556102,sp500_row_504.csv,172506136576.0
TMUS,T MOBILE US INC,872590104,sp500_row_504.csv,243152158720.0
TNC,TENNANT CO,880345103,sp600_row_341.csv,1154805376.0
TNDM,TANDEM DIABETES CARE INC,875372203,sp600_row_341.csv,1475156736.0
TNL,Travel + Leisure Co.,894164102,sp400_row_400.csv,4276116736.0
TOL,Toll Brothers Inc.,889478103,sp400_row_400.csv,12951362560.0
TPL,TEXAS PACIFIC LAND CORP,88262P102,sp500_row_504.csv,36616925184.0
TPR,TAPESTRY INC,876030107,sp500_row_504.csv,29080731648.0
TR,TOOTSIE ROLL INDS,890516107,sp600_row_341.csv,3186720000.0
TREX,Trex Company Inc.,89531P105,sp400_row_400.csv,3964094208.0
TRGP,TARGA RESOURCES CORP,87612G101,sp500_row_504.csv,51599179776.0
TRIP,TRIPADVISOR INC,896945201,sp600_row_341.csv,1080232960.0
TRMB,TRIMBLE INC,896239100,sp500_row_504.csv,15813415936.0
TRMK,TRUSTMARK CORP,898402102,sp600_row_341.csv,2449294592.0
TRNO,TERRENO REALTY CORP,88146M101,sp600_row_341.csv,6459078144.0
TROW,T ROWE PRICE GROUP INC,74144T108,sp500_row_504.csv,19333613568.0
TRST,TRUSTCO BANK CORP NY,898349204,sp600_row_341.csv,809735680.0
TRU,TransUnion,89400J107,sp400_row_400.csv,13584289792.0
TRUP,TRUPANION INC,898202106,sp600_row_341.csv,1074462336.0
TRV,TRAVELERS COS INC/THE,89417E109,"dow_row_179.csv, dow_row_31.csv, sp500_row_504.csv",67474452480.0
TSCO,TESCO PLC,BLGZ98903,dow_row_179.csv,24864835584.0
TSLA,TESLA INC,88160R101,"dow_row_179.csv, sp500_row_504.csv",1467951349760.0
TSM,TAIWAN SEMICONDUCTOR SP ADR,874039100,dow_row_179.csv,1754646446080.0
TSN,TYSON FOODS INC CL A,902494103,sp500_row_504.csv,21237403648.0
TT,TRANE TECHNOLOGIES PLC,G8994E103,sp500_row_504.csv,93662552064.0
TTC,Toro Company,891092108,sp400_row_400.csv,9348918272.0
TTD,TRADE DESK INC/THE  CLASS A,88339J105,sp500_row_504.csv,13013213184.0
TTE,TOTALENERGIES SE,B15C55900,dow_row_179.csv,175632187392.0
TTEK,Tetra Tech Inc.,88162G103,sp400_row_400.csv,8392787456.0
TTMI,TTM Technologies Inc.,87305R109,sp400_row_400.csv,9372622848.0
TTWO,TAKE TWO INTERACTIVE SOFTWRE,874054109,sp500_row_504.csv,38623895552.0
TWLO,Twilio Inc. Class A,90138F102,sp400_row_400.csv,18875795456.0
TXN,TEXAS INSTRUMENTS INC,882508104,sp500_row_504.csv,173698203648.0
TXNM,TXNM Energy Inc.,69349H107,sp400_row_400.csv,6410021888.0
TXRH,Texas Roadhouse Inc.,882681109,sp400_row_400.csv,11260708864.0
TXT,TEXTRON INC,883203101,sp500_row_504.csv,15857489920.0
TYL,TYLER TECHNOLOGIES INC,902252105,sp500_row_504.csv,15035842560.0
UAL,UNITED AIRLINES HOLDINGS INC,910047109,sp500_row_504.csv,28035708928.0
UBER,UBER TECHNOLOGIES INC,90353T100,sp500_row_504.csv,152367300608.0
UBSI,United Bankshares Inc.,909907107,sp400_row_400.csv,5462455808.0
UDR,UDR INC,902653104,sp500_row_504.csv,13331477504.0
UE,URBAN EDGE PROPERTIES,91704F104,sp600_row_341.csv,2778457856.0
UFCS,UNITED FIRE GROUP INC,910340108,sp600_row_341.csv,940998016.0
UFPI,UFP Industries Inc.,90278Q108,sp400_row_400.csv,5076564992.0
UFPT,UFP TECHNOLOGIES INC,902673102,sp600_row_341.csv,1572510464.0
UGI,UGI Corporation,902681105,sp400_row_400.csv,7975761920.0
UHS,UNIVERSAL HEALTH SERVICES B,913903100,sp500_row_504.csv,11754291200.0
UHT,UNIVERSAL HEALTH RLTY INCOME,91359E105,sp600_row_341.csv,593002240.0
ULS,UL Solutions Inc. Class A,903731107,sp400_row_400.csv,16730732544.0
ULTA,ULTA BEAUTY INC,90384S303,sp500_row_504.csv,24020807680.0
UMBF,UMB Financial Corporation,902788108,sp400_row_400.csv,8403833856.0
UNF,UNIFIRST CORP/MA,904708104,sp600_row_341.csv,4941940736.0
UNH,UNITEDHEALTH GROUP INC,91324P102,"dow_row_179.csv, dow_row_31.csv, sp500_row_504.csv",256046268416.0
UNIT,UNITI GROUP INC,912932100,sp600_row_341.csv,1845645184.0
UNM,Unum Group,91529Y106,sp400_row_400.csv,12074625024.0
UNP,UNION PACIFIC CORP,907818108,"dow_row_179.csv, sp500_row_504.csv",143861841920.0
UPS,UNITED PARCEL SERVICE CL B,911312106,"dow_row_179.csv, sp500_row_504.csv",82541174784.0
UPWK,UPWORK INC,91688F104,sp600_row_341.csv,1595296128.0
URBN,URBAN OUTFITTERS INC,917047102,sp600_row_341.csv,5687764480.0
URI,UNITED RENTALS INC,911363109,sp500_row_504.csv,46909415424.0
USB,US BANCORP,902973304,sp500_row_504.csv,79238479872.0
USFD,US Foods Holding Corp.,912008109,sp400_row_400.csv,21096945664.0
USPH,U.S. PHYSICAL THERAPY INC,90337L108,sp600_row_341.csv,1168132480.0
UTHR,United Therapeutics Corporation,91307C102,sp400_row_400.csv,23496900608.0
V,VISA INC CLASS A SHARES,92826C839,"dow_row_179.csv, dow_row_31.csv, sp500_row_504.csv",592178118656.0
VAL,Valaris Ltd.,G9460G101,sp400_row_400.csv,6489707008.0
VC,Visteon Corporation,92839U206,sp400_row_400.csv,2430902784.0
VCEL,VERICEL CORP,92346J108,sp600_row_341.csv,1651584640.0
VCTR,VICTORY CAPITAL HOLDING   A,92645B103,sp600_row_341.csv,4329247232.0
VCYT,VERACYTE INC,92337F107,sp600_row_341.csv,2552999168.0
VECO,VEECO INSTRUMENTS INC,922417100,sp600_row_341.csv,1869134208.0
VFC,V.F. Corporation,918204108,sp400_row_400.csv,6244562944.0
VIAV,VIAVI SOLUTIONS INC,925550105,sp600_row_341.csv,6934738432.0
VICI,VICI PROPERTIES INC,925652109,sp500_row_504.csv,30375620608.0
VICR,VICOR CORP,925815102,sp600_row_341.csv,7830043648.0
VIR,VIR BIOTECHNOLOGY INC,92764N102,sp600_row_341.csv,1479853568.0
VIRT,VIRTU FINANCIAL INC CLASS A,928254101,sp600_row_341.csv,8394824704.0
VITL,VITAL FARMS INC,92847W103,sp600_row_341.csv,770958464.0
VLO,VALERO ENERGY CORP,91913Y100,sp500_row_504.csv,70332145664.0
VLTO,VERALTO CORP,92338C103,sp500_row_504.csv,22396420096.0
VLY,Valley National Bancorp,919794107,sp400_row_400.csv,6557794816.0
VMC,VULCAN MATERIALS CO,929160109,sp500_row_504.csv,35070185472.0
VMI,Valmont Industries Inc.,920253101,sp400_row_400.csv,8069366272.0
VNO,Vornado Realty Trust,929042109,sp400_row_400.csv,5417039360.0
VNOM,Viper Energy Inc.,64361Q101,sp400_row_400.csv,16591101952.0
VNT,Vontier Corp,928881101,sp400_row_400.csv,5225050624.0
VOYA,Voya Financial Inc.,929089100,sp400_row_400.csv,6304543744.0
VRE,VERIS RESIDENTIAL INC,554489104,sp600_row_341.csv,1763558912.0
VRRM,VERRA MOBILITY CORP,92511U102,sp600_row_341.csv,2385488384.0
VRSK,VERISK ANALYTICS INC,92345Y106,sp500_row_504.csv,28044550144.0
VRSN,VERISIGN INC,92343E102,sp500_row_504.csv,22118219776.0
VRTX,VERTEX PHARMACEUTICALS INC,92532F100,sp500_row_504.csv,119228407808.0
VSAT,VIASAT INC,92552V100,sp600_row_341.csv,6267260928.0
VST,VISTRA CORP,92840M102,sp500_row_504.csv,53856313344.0
VTR,VENTAS INC,92276F100,sp500_row_504.csv,41112989696.0
VTRS,VIATRIS INC,92556V106,sp500_row_504.csv,15560411136.0
VVV,Valvoline Inc.,92047W101,sp400_row_400.csv,4277811456.0
VZ,VERIZON COMMUNICATIONS INC,92343V104,"dow_row_179.csv, dow_row_31.csv, sp500_row_504.csv",216704614400.0
WAB,WABTEC CORP,929740108,sp500_row_504.csv,40475820032.0
WABC,WESTAMERICA BANCORPORATION,957090103,sp600_row_341.csv,1254631168.0
WAL,Western Alliance Bancorp,957638109,sp400_row_400.csv,7480347648.0
WAT,WATERS CORP,941848103,sp500_row_504.csv,28113053696.0
WAY,WAYSTAR HOLDING CORP,946784105,sp600_row_341.csv,4631027200.0
WBD,WARNER BROS DISCOVERY INC,934423104,sp500_row_504.csv,67334733824.0
WBS,Webster Financial Corporation,947890109,sp400_row_400.csv,10843127808.0
WCC,WESCO International Inc.,95082P105,sp400_row_400.csv,12462802944.0
WDAY,WORKDAY INC CLASS A,98138H101,sp500_row_504.csv,35535028224.0
WDC,WESTERN DIGITAL CORP,958102105,sp500_row_504.csv,93095763968.0
WDFC,WD 40 CO,929236107,sp600_row_341.csv,3043222016.0
WEC,WEC ENERGY GROUP INC,92939U106,sp500_row_504.csv,38201106432.0
WELL,WELLTOWER INC,95040Q104,sp500_row_504.csv,145006936064.0
WEX,WEX Inc.,96208T104,sp400_row_400.csv,5487983104.0
WFC,WELLS FARGO + CO,949746101,"dow_row_179.csv, sp500_row_504.csv",232606154752.0
WFRD,Weatherford International plc,G48833118,sp400_row_400.csv,6206799360.0
WH,Wyndham Hotels & Resorts Inc.,98311A105,sp400_row_400.csv,5516677120.0
WHD,CACTUS INC   A,127203107,sp600_row_341.csv,3194196736.0
WHR,Whirlpool Corporation,963320106,sp400_row_400.csv,3704580864.0
WINA,WINMARK CORP,974250102,sp600_row_341.csv,1608086528.0
WING,Wingstop Inc.,974155103,sp400_row_400.csv,5652957696.0
WLK,Westlake Corporation,960413102,sp400_row_400.csv,14371724288.0
WM,WASTE MANAGEMENT INC,94106L109,sp500_row_504.csv,96207683584.0
WMB,WILLIAMS COS INC,969457100,sp500_row_504.csv,89589432320.0
WMG,Warner Music Group Corp. Class A,934550203,sp400_row_400.csv,14270497792.0
WMS,Advanced Drainage Systems Inc.,00790R104,sp400_row_400.csv,10692726784.0
WMT,WALMART INC,931142103,"dow_row_179.csv, dow_row_31.csv, sp500_row_504.csv",1008725131264.0
WOR,WORTHINGTON ENTERPRISES INC,981811102,sp600_row_341.csv,2351143680.0
WPC,W. P. Carey Inc.,92936U109,sp400_row_400.csv,16097374208.0
WRB,WR BERKLEY CORP,084423102,sp500_row_504.csv,26130257920.0
WRLD,WORLD ACCEPTANCE CORP,981419104,sp600_row_341.csv,674145216.0
WSC,WILLSCOT HOLDINGS CORP,971378104,sp600_row_341.csv,3273202944.0
WSFS,WSFS FINANCIAL CORP,929328102,sp600_row_341.csv,3429275904.0
WSM,WILLIAMS SONOMA INC,969904101,sp500_row_504.csv,21487335424.0
WSO,Watsco Inc.,942622200,sp400_row_400.csv,14977177600.0
WSR,WHITESTONE REIT,966084204,sp600_row_341.csv,846475008.0
WST,WEST PHARMACEUTICAL SERVICES,955306105,sp500_row_504.csv,16958180352.0
WT,WISDOMTREE INC,97717P104,sp600_row_341.csv,2161070848.0
WTFC,Wintrust Financial Corporation,97650W108,sp400_row_400.csv,8759290880.0
WTRG,Essential Utilities Inc.,29670G102,sp400_row_400.csv,11791857664.0
WTS,Watts Water Technologies Inc. Class A,942749102,sp400_row_400.csv,9928629248.0
WTW,WILLIS TOWERS WATSON PLC,G96629103,sp500_row_504.csv,27723055104.0
WWD,Woodward Inc.,980745103,sp400_row_400.csv,21406853120.0
WY,WEYERHAEUSER CO,962166104,sp500_row_504.csv,16911397888.0
WYNN,WYNN RESORTS LTD,983134107,sp500_row_504.csv,10473170944.0
XEL,XCEL ENERGY INC,98389B100,sp500_row_504.csv,51101749248.0
XHR,XENIA HOTELS + RESORTS INC,984017103,sp600_row_341.csv,1424944512.0
XOM,EXXON MOBIL CORP,30231G102,"dow_row_179.csv, sp500_row_504.csv",650515120128.0
XPEL,XPEL INC,98379L100,sp600_row_341.csv,1047578816.0
XPO,XPO Inc.,983793100,sp400_row_400.csv,21329895424.0
XRAY,DENTSPLY SIRONA Inc.,24906P109,sp400_row_400.csv,2305107200.0
XYL,XYLEM INC,98419M100,sp500_row_504.csv,29187069952.0
XYZ,BLOCK INC,852234103,sp500_row_504.csv,36332294144.0
YELP,YELP INC,985817105,sp600_row_341.csv,1465354112.0
YETI,YETI Holdings Inc.,98585X104,sp400_row_400.csv,2837661952.0
YOU,CLEAR SECURE INC  CLASS A,18467V109,sp600_row_341.csv,6010393600.0
YUM,YUM  BRANDS INC,988498101,sp500_row_504.csv,44535513088.0
ZBH,ZIMMER BIOMET HOLDINGS INC,98956P102,sp500_row_504.csv,18470520832.0
ZBRA,ZEBRA TECHNOLOGIES CORP CL A,989207105,sp500_row_504.csv,10269843456.0
ZION,Zions Bancorporation NA,989701107,sp400_row_400.csv,7852896768.0
ZTS,ZOETIS INC,98978V103,sp500_row_504.csv,50952949760.0
ZWS,ZURN ELKAY WATER SOLUTIONS C,98983L108,sp600_row_341.csv,7652952576.0
