"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"DTE","DTE ENERGY COMPANY","233331107","2280220",0.000534611037103591,"-",2435808,"USD"
"VICI","VICI PROPERTIES INC","925652109","BYWH073",0.000533900676965208,"-",12522573,"USD"
"MTB","M + T BANK CORP","55261F104","2340168",0.000533700575517776,"-",1811354,"USD"
"CBOE","CBOE GLOBAL MARKETS INC","12503M108","B5834C5",0.000529738566858626,"-",1227722,"USD"
"TDY","TELEDYNE TECHNOLOGIES INC","879360105","2503477",0.000528928155996527,"-",550289,"USD"
"FISV","FISERV INC","337738108","2342034",0.000528407892233204,"-",6339428,"USD"
"CPRT","COPART INC","217204106","2208073",0.000528137755279171,"-",10458360,"USD"
"ATO","ATMOS ENERGY CORP","049560105","2315359",0.000523445376336895,"-",1885098,"USD"
"DG","DOLLAR GENERAL CORP","256677105","B5B1S13",0.000521794539395583,"-",2581843,"USD"
"IBKR","INTERACTIVE BROKERS GRO CL A","45841N107","B1WT4X2",0.000521614448092894,"-",5243340,"USD"
"EXR","EXTRA SPACE STORAGE INC","30225T102","B02HWR9",0.000521304290849375,"-",2501573,"USD"
"PAYX","PAYCHEX INC","704326107","2674458",0.000520253758250358,"-",3817713,"USD"
"AEE","AMEREN CORPORATION","023608102","2050832",0.000518943093769679,"-",3173508,"USD"
"CTSH","COGNIZANT TECH SOLUTIONS A","192446102","2257019",0.000517402312624454,"-",5688891,"USD"
"HAL","HALLIBURTON CO","406216101","2405302",0.000513780476425938,"-",9919938,"USD"
"TPR","TAPESTRY INC","876030107","BF09HX3",0.000511599370648932,"-",2412169,"USD"
"XYL","XYLEM INC","98419M100","B3P2CN8",0.000510168645299794,"-",2859401,"USD"
"IR","INGERSOLL RAND INC","45687V106","BL5GZ82",0.000509268188786351,"-",4220532,"USD"
"WDAY","WORKDAY INC CLASS A","98138H101","B8K6ZD1",0.000507617351845038,"-",2545605,"USD"
"DVN","DEVON ENERGY CORP","25179M103","2480677",0.000505036043173168,"-",7393545,"USD"
"HPE","HEWLETT PACKARD ENTERPRISE","42824C109","BYVYWS0",0.000498902933809383,"-",15551778,"USD"
"CNP","CENTERPOINT ENERGY INC","15189T107","2440637",0.000494010453419675,"-",7656943,"USD"
"ULTA","ULTA BEAUTY INC","90384S303","B28TS42",0.00049127906866223,"-",529018,"USD"
"PPL","PPL CORP","69351T106","2680905",0.00049108897228717,"-",8677396,"USD"
"UAL","UNITED AIRLINES HOLDINGS INC","910047109","B4QG225",0.000490538693306733,"-",3813477,"USD"
"WAT","WATERS CORP","941848103","2937689",0.000489087957812852,"-",1161251.316,"USD"
"DOV","DOVER CORP","260003108","2278407",0.00048775728318743,"-",1609948,"USD"
"IQV","IQVIA HOLDINGS INC","46266C105","BDR73G1",0.000484965867995757,"-",2002275,"USD"
"VRSK","VERISK ANALYTICS INC","92345Y106","B4P9W92",0.000483435091922903,"-",1646231,"USD"
"WTW","WILLIS TOWERS WATSON PLC","G96629103","BDB6Q21",0.000480853783251033,"-",1128504,"USD"
"EIX","EDISON INTERNATIONAL","281020107","2829515",0.000479132910803119,"-",4542079,"USD"
"ES","EVERSOURCE ENERGY","30040W108","BVVN4Q8",0.000478612647039796,"-",4397694,"USD"
"BIIB","BIOGEN INC","09062X103","2455965",0.000475841241992865,"-",1731155,"USD"
"AWK","AMERICAN WATER WORKS CO INC","030420103","B2R3PV1",0.0004726596289787,"-",2299806,"USD"
"JBL","JABIL INC","466313103","2471789",0.000471929258695573,"-",1259060,"USD"
"DOW","DOW INC","260557103","BHXCF84",0.000469698127556709,"-",8407716,"USD"
"EXPE","EXPEDIA GROUP INC","30212P303","B748CK2",0.000466756636279461,"-",1379212,"USD"
"FE","FIRSTENERGY CORP","337932107","2100920",0.000460543486336703,"-",6096061,"USD"
"NTRS","NORTHERN TRUST CORP","665859104","2648668",0.000454980666098098,"-",2229126,"USD"
"CCL","CARNIVAL CORP","143658300","2523044",0.00045480057479541,"-",12790045,"USD"
"FICO","FAIR ISAAC CORP","303250104","2330299",0.000454240290742601,"-",279403,"USD"
"EXE","EXPAND ENERGY CORP","165167735","BMZ5LZ5",0.000449357815425264,"-",2803270,"USD"
"CINF","CINCINNATI FINANCIAL CORP","172062101","2196888",0.000448967617602772,"-",1838959,"USD"
"FIS","FIDELITY NATIONAL INFO SERV","31620M106","2769796",0.000446966603128454,"-",6103634,"USD"
"RJF","RAYMOND JAMES FINANCIAL INC","754730109","2718992",0.00044662643066782,"-",2078026,"USD"
"DXCM","DEXCOM INC","252131107","B0796X4",0.000446576405305962,"-",4603236,"USD"
"TSCO","TRACTOR SUPPLY COMPANY","892356106","2900335",0.000446336283569044,"-",6242026,"USD"
"LYV","LIVE NATION ENTERTAINMENT IN","538034109","B0T7YX2",0.000444395299528955,"-",1864623,"USD"
"OMC","OMNICOM GROUP","681919106","2279303",0.000434320191650763,"-",3749978,"USD"
"HUBB","HUBBELL INC","443510607","BDFG6S3",0.000434060059769102,"-",623358,"USD"
"CFG","CITIZENS FINANCIAL GROUP","174610105","BQRX1X3",0.000428357168517295,"-",5060572,"USD"
"CTRA","COTERRA ENERGY INC","127097103","2162340",0.00042524559100973,"-",8944885,"USD"
"AVB","AVALONBAY COMMUNITIES INC","053484101","2131179",0.000423844880877707,"-",1666941,"USD"
"STLD","STEEL DYNAMICS INC","858119100","2849472",0.000421163521482121,"-",1618012,"USD"
"MTD","METTLER TOLEDO INTERNATIONAL","592688105","2126249",0.000418031933829813,"-",240755,"USD"
"CHD","CHURCH + DWIGHT CO INC","171340102","2195841",0.000417211517895343,"-",2830271,"USD"
"PHM","PULTEGROUP INC","745867101","2708841",0.000411388565775077,"-",2297321,"USD"
"ON","ON SEMICONDUCTOR","682189105","2583576",0.000406746212194658,"-",4742761,"USD"
"CMS","CMS ENERGY CORP","125896100","2219224",0.000405035344819116,"-",3548562,"USD"
"DRI","DARDEN RESTAURANTS INC","237194105","2289874",0.000404385015114963,"-",1370871,"USD"
"SYF","SYNCHRONY FINANCIAL","87165B103","BP96PS6",0.000403704670193695,"-",4245179,"USD"
"Q","QNITY ELECTRONICS INC","74743L100","BW1P234",0.000394369937671,"-",2478371,"USD"
"CPAY","CORPAY INC","219948106","BMX5GK7",0.000394129815934082,"-",824499,"USD"
"PPG","PPG INDUSTRIES INC","693506107","2698470",0.000394069785499853,"-",2631656,"USD"
"VLTO","VERALTO CORP","92338C103","BPGMZQ5",0.000391988730446562,"-",2937686,"USD"
"DGX","QUEST DIAGNOSTICS INC","74834L100","2702791",0.000391518492045097,"-",1311083,"USD"
"EFX","EQUIFAX INC","294429105","2319146",0.000391318390597665,"-",1442706,"USD"
"LDOS","LEIDOS HOLDINGS INC","525327102","BDV82B8",0.000390197822492047,"-",1510146,"USD"
"RF","REGIONS FINANCIAL CORP","7591EP100","B01R311",0.000389017223952199,"-",10335266,"USD"
"NI","NISOURCE INC","65473P105","2645409",0.000388526975405991,"-",5597767,"USD"
"LH","LABCORP HOLDINGS INC","504922105","BSBK800",0.000382643992851496,"-",979047,"USD"
"WSM","WILLIAMS SONOMA INC","969904101","2967589",0.000380472892146861,"-",1427440,"USD"
"CF","CF INDUSTRIES HOLDINGS INC","125269100","B0G4K50",0.000371678433532232,"-",1838412,"USD"
"DLTR","DOLLAR TREE INC","256746108","2272476",0.000371238210347882,"-",2235690,"USD"
"FSLR","FIRST SOLAR INC","336433107","B1HMF22",0.000369387271959138,"-",1257760,"USD"
"GIS","GENERAL MILLS INC","370334104","2367026",0.000368746947327356,"-",6295785,"USD"
"EQR","EQUITY RESIDENTIAL","29476L107","2319157",0.00036650581111612,"-",4090648,"USD"
"STZ","CONSTELLATION BRANDS INC A","21036P108","2170473",0.000366375745175289,"-",1661628,"USD"
"STE","STERIS PLC","G8473T100","BFY8C75",0.000365205151707813,"-",1156918,"USD"
"BR","BROADRIDGE FINANCIAL SOLUTIO","11133T103","B1VP7R6",0.000363684380707331,"-",1379123,"USD"
"SW","SMURFIT WESTROCK PLC","G8267P108","BRK49M5",0.000362803934338631,"-",6145966,"USD"
"WRB","WR BERKLEY CORP","084423102","2093644",0.000362373716226653,"-",3548266,"USD"
"EL","ESTEE LAUDER COMPANIES CL A","518439104","2320524",0.000361633340871155,"-",2886051,"USD"
"CHRW","C.H. ROBINSON WORLDWIDE INC","12541W209","2116228",0.000356920951784135,"-",1397045,"USD"
"LUV","SOUTHWEST AIRLINES CO","844741108","2831543",0.000349867375762164,"-",6095554,"USD"
"LEN","LENNAR CORP W/D","526057104","2511920",0.000349827355472678,"-",2542907,"USD"
"ARES","ARES MANAGEMENT CORP   A","03990B101","BF14BT1",0.000347306077235037,"-",2420980,"USD"
"BRO","BROWN + BROWN INC","115236101","2692687",0.000346945894629659,"-",3449877,"USD"
"HUM","HUMANA INC","444859102","2445063",0.000344654733056565,"-",1416531,"USD"
"VRSN","VERISIGN INC","92343E102","2142922",0.000343714256253636,"-",983260,"USD"
"SBAC","SBA COMMUNICATIONS CORP","78410G104","BZ6TS23",0.000342533657713788,"-",1255821,"USD"
"NTAP","NETAPP INC","64110D104","2630643",0.000339502120785196,"-",2356119,"USD"
"TROW","T ROWE PRICE GROUP INC","74144T108","2702337",0.000338001359929457,"-",2586390,"USD"
"LYB","LYONDELLBASELL INDU CL A","N53745100","B3SPXZ3",0.000335360020823357,"-",3034983,"USD"
"ALB","ALBEMARLE CORP","012653101","2046853",0.000335119899086439,"-",1378914,"USD"
"DD","DUPONT DE NEMOURS INC","26614N102","BK0VN47",0.000334079371559793,"-",4956608,"USD"
"EXPD","EXPEDITORS INTL WASH INC","302130109","2325507",0.000334009336053192,"-",1579696,"USD"
"KHC","KRAFT HEINZ CO/THE","500754106","BYRY499",0.000332958803454175,"-",10030257,"USD"
"CHTR","CHARTER COMMUNICATIONS INC A","16119P108","BZ6VT82",0.000331658144045868,"-",1037284,"USD"
"PKG","PACKAGING CORP OF AMERICA","695156109","2504566",0.000331017819414087,"-",1046446,"USD"
"SNA","SNAP ON INC","833034101","2818740",0.000330967794052229,"-",611289,"USD"
"EVRG","EVERGY INC","30034W106","BFMXGR0",0.000330637626663966,"-",2721032,"USD"
"PTC","PTC INC","69370C100","B95N910",0.000330117362900643,"-",1410289,"USD"
"IP","INTERNATIONAL PAPER CO","460146103","2465254",0.00032789623683415,"-",6187079,"USD"
"AMCR","AMCOR PLC","G0250X149","BV7DQ55",0.000326095323807264,"-",5439055,"USD"
"CSGP","COSTAR GROUP INC","22160N109","2262864",0.000322493497753491,"-",5003096,"USD"
"L","LOEWS CORP","540424108","2523022",0.000322383441957404,"-",2000032,"USD"
"ZBH","ZIMMER BIOMET HOLDINGS INC","98956P102","2783815",0.000321492990516332,"-",2335736,"USD"
"LNT","ALLIANT ENERGY CORP","018802108","2973821",0.000319882173864506,"-",3006603,"USD"
"MRNA","MODERNA INC","60770K107","BGSXTS3",0.000319732097778932,"-",4028505,"USD"
"NVR","NVR INC","62944T105","2637785",0.00031972209270656,"-",33401,"USD"
"KEY","KEYCORP","493267108","2490911",0.000313248810882141,"-",10963453,"USD"
"IFF","INTL FLAVORS + FRAGRANCES","459506101","2464165",0.000311898126111976,"-",2996863,"USD"
"HPQ","HP INC","40434L105","BYX4D52",0.000311567958723714,"-",11059849,"USD"
"FTV","FORTIVE CORP","34959J108","BYT3MK1",0.000305134697188781,"-",3743547,"USD"
"TSN","TYSON FOODS INC CL A","902494103","2909730",0.000302673449385369,"-",3336079,"USD"
"PFG","PRINCIPAL FINANCIAL GROUP","74251V102","2803014",0.000301903058812757,"-",2356256,"USD"
"LULU","LULULEMON ATHLETICA INC","550021109","B23FN39",0.00029909163347634,"-",1271863,"USD"
"BG","BUNGE GLOBAL SA","H11356104","BQ6BPG9",0.000298411288555072,"-",1595304,"USD"
"GPN","GLOBAL PAYMENTS INC","37940X102","2712013",0.000291817945862193,"-",2790359,"USD"
"WST","WEST PHARMACEUTICAL SERVICES","955306105","2950482",0.00029129768209887,"-",847932,"USD"
"HOLX","HOLOGIC INC","436440101","2433530",0.000291217641519898,"-",2604705,"USD"
"WY","WEYERHAEUSER CO","962166104","2958936",0.000290547301671001,"-",8486522,"USD"
"PODD","INSULET CORP","45784P101","B1XGNW4",0.000289886966894476,"-",826028,"USD"
"BALL","BALL CORP","058498106","2073022",0.000289666855302301,"-",3158663,"USD"
"FFIV","F5 INC","315616102","2427599",0.000287635825610868,"-",684453,"USD"
"LVS","LAS VEGAS SANDS CORP","517834107","B02T2J7",0.000286155074899873,"-",3585942,"USD"
"ROL","ROLLINS INC","775711104","2747305",0.000284234101004527,"-",3439508,"USD"
"TXT","TEXTRON INC","883203101","2885937",0.000283713837241205,"-",2085305,"USD"
"HII","HUNTINGTON INGALLS INDUSTRIE","446413106","B40SSC9",0.000282893421306734,"-",459039,"USD"
"CNC","CENTENE CORP","15135B101","2807061",0.00028186289885246,"-",5484637,"USD"
"ESS","ESSEX PROPERTY TRUST INC","297178105","2316619",0.000281332630016766,"-",752827,"USD"
"VTRS","VIATRIS INC","92556V106","BMWS3X9",0.000279451676410907,"-",13622198,"USD"
"TRMB","TRIMBLE INC","896239100","2903958",0.000274349089501395,"-",2789431,"USD"
"KIM","KIMCO REALTY CORP","49446R109","2491594",0.000272147973579645,"-",7976807,"USD"
"SMCI","SUPER MICRO COMPUTER INC","86800U302","BRC3N73",0.000271077430835885,"-",5901321,"USD"
"J","JACOBS SOLUTIONS INC","46982L108","BNGC0D3",0.000269396578677458,"-",1399382,"USD"
"LII","LENNOX INTERNATIONAL INC","526107107","2442053",0.00026796585332832,"-",373748,"USD"
"INCY","INCYTE CORP","45337C102","2471950",0.000266865295367445,"-",1950607,"USD"
"APTV","APTIV PLC","G3265R107","BTDN8H1",0.000265284493932734,"-",2546802,"USD"
"JBHT","HUNT (JB) TRANSPRT SVCS INC","445658107","2445416",0.000265064382340559,"-",886520,"USD"
"AKAM","AKAMAI TECHNOLOGIES INC","00971T101","2507457",0.000263943814234941,"-",1683427,"USD"
"MAA","MID AMERICA APARTMENT COMM","59522J103","2589132",0.000262753210622722,"-",1383576,"USD"
"TYL","TYLER TECHNOLOGIES INC","902252105","2909644",0.000260492064266742,"-",507154,"USD"
"CDW","CDW CORP/DE","12514G108","BBM5MD6",0.000260271952674567,"-",1542862,"USD"
"GPC","GENUINE PARTS CO","372460105","2367480",0.000259111364279462,"-",1628841,"USD"
"DECK","DECKERS OUTDOOR CORP","243537107","2267278",0.000257130359949887,"-",1717812,"USD"
"MKC","MCCORMICK + CO NON VTG SHRS","579780206","2550161",0.000254288919396356,"-",2984260,"USD"
"PNR","PENTAIR PLC","G7S00T104","BLS09M3",0.000253208371580224,"-",1928740,"USD"
"COO","COOPER COS INC/THE","216648501","BQPDXR3",0.000250827164355785,"-",2359201,"USD"
"NDSN","NORDSON CORP","655663102","2641838",0.000249696591177795,"-",627450,"USD"
"INVH","INVITATION HOMES INC","46187W107","BD81GW9",0.000247555505690275,"-",6631871,"USD"
"IEX","IDEX CORP","45167R104","2456612",0.000246675059321575,"-",882098,"USD"
"TKO","TKO GROUP HOLDINGS INC","87256C101","BQBBFD1",0.000233758510889851,"-",781253,"USD"
"EG","EVEREST GROUP LTD","G3223R108","2556868",0.000233468363791075,"-",490272,"USD"
"AVY","AVERY DENNISON CORP","053611109","2066408",0.000231607420329959,"-",911037,"USD"
"CLX","CLOROX COMPANY","189054109","2204026",0.000230236725415051,"-",1424413,"USD"
"RL","RALPH LAUREN CORP","751212101","B4V9661",0.00022645480805859,"-",454599,"USD"
"MAS","MASCO CORP","574599106","2570200",0.000221962530563745,"-",2461442,"USD"
"REG","REGENCY CENTERS CORP","758849103","2726177",0.000221282185642477,"-",1944481,"USD"
"HAS","HASBRO INC","418056107","2414580",0.000220731906662039,"-",1561147,"USD"
"ALLE","ALLEGION PLC","G0176J109","BFRT3W7",0.000218961008852268,"-",1013709,"USD"
"DPZ","DOMINO S PIZZA INC","25754A201","B01SD70",0.000214898949469402,"-",366905,"USD"
"BBY","BEST BUY CO INC","086516101","2094670",0.00021431865527185,"-",2303005,"USD"
"PNW","PINNACLE WEST CAPITAL","723484101","2048804",0.000214248619765249,"-",1420169,"USD"
"FOXA","FOX CORP   CLASS A","35137L105","BJJMGL2",0.000211747351672351,"-",2466940,"USD"
"JKHY","JACK HENRY + ASSOCIATES INC","426281101","2469193",0.000210946945882624,"-",853076,"USD"
"APA","APA CORP","03743Q108","BNNF1C1",0.000208855885756961,"-",4180213,"USD"
"HST","HOST HOTELS + RESORTS INC","44107P104","2567503",0.000208685799526644,"-",7507096,"USD"
"GNRC","GENERAC HOLDINGS INC","368736104","B6197Q2",0.000207155023453791,"-",682759,"USD"
"GEN","GEN DIGITAL INC","668771108","BJN4XN5",0.000205724298104653,"-",6589793,"USD"
"TTD","TRADE DESK INC/THE  CLASS A","88339J105","BD8FDD1",0.00020463374521615,"-",5189707,"USD"
"DOC","HEALTHPEAK PROPERTIES INC","42250P103","BJBLRK3",0.000203643243051362,"-",8105756,"USD"
"IT","GARTNER INC","366651107","2372763",0.00020281282204452,"-",849544,"USD"
"SJM","JM SMUCKER CO/THE","832696405","2951452",0.000199691239464584,"-",1267275,"USD"
"ALGN","ALIGN TECHNOLOGY INC","016255101","2679204",0.000194978850377564,"-",785744,"USD"
"SWK","STANLEY BLACK + DECKER INC","854502101","B3Q2FJ4",0.000193718211258744,"-",1833092,"USD"
"UDR","UDR INC","902653104","2727910",0.000191487080119879,"-",3574126,"USD"
"GL","GLOBE LIFE INC","37959E102","BK6YKG1",0.00019142704968565,"-",927937,"USD"
"GDDY","GODADDY INC   CLASS A","380237107","BWFRFC6",0.000191196933021103,"-",1592780,"USD"
"AIZ","ASSURANT INC","04621X108","2331430",0.000190476567810348,"-",595122,"USD"
"CPT","CAMDEN PROPERTY TRUST","133131102","2166320",0.000187635127256817,"-",1240587,"USD"
"UHS","UNIVERSAL HEALTH SERVICES B","913903100","2923785",0.00018231242875513,"-",643823,"USD"
"ZBRA","ZEBRA TECHNOLOGIES CORP CL A","989207105","2989356",0.000181091809925796,"-",596992,"USD"
"AES","AES CORP","00130H105","2002479",0.00017898073965539,"-",8466667,"USD"
"IVZ","INVESCO LTD","G491BT108","B28XP76",0.000177129801266646,"-",5203024,"USD"
"MOS","MOSAIC CO/THE","61945C103","B3NPHP6",0.000174808624476437,"-",3749658,"USD"
"SOLV","SOLVENTUM CORP","83444M101","BMTQB43",0.000171576986100413,"-",1745528,"USD"
"BLDR","BUILDERS FIRSTSOURCE INC","12008R107","B0BV2M7",0.000169275819454947,"-",1314866,"USD"
"RVTY","REVVITY INC","714046109","2305844",0.000166684505710705,"-",1322840,"USD"
"BAX","BAXTER INTERNATIONAL INC","071813109","2085102",0.000162712491979184,"-",6077583,"USD"
"NWSA","NEWS CORP   CLASS A","65249B109","BBGVT40",0.000154718439154282,"-",4413919,"USD"
"NCLH","NORWEGIAN CRUISE LINE HOLDIN","G66721104","B9CGTC3",0.000151967044252095,"-",5253164,"USD"
"WYNN","WYNN RESORTS LTD","983134107","2963811",0.000145533782717162,"-",990942,"USD"
"FRT","FEDERAL REALTY INVS TRUST","313745101","BN7P9B2",0.000144623321131347,"-",923440,"USD"
"SWKS","SKYWORKS SOLUTIONS INC","83088M102","2961053",0.000141861921156788,"-",1728737,"USD"
"TECH","BIO TECHNE CORP","09073M104","BSHZ3Q0",0.000140511236386623,"-",1836441,"USD"
"ARE","ALEXANDRIA REAL ESTATE EQUIT","015271109","2009210",0.000136669288595932,"-",1829499,"USD"
"CAG","CONAGRA BRANDS INC","205887102","2215460",0.000136309105990555,"-",5670553,"USD"
"BXP","BXP INC","101121101","2019479",0.000135638766141658,"-",1730342,"USD"
"FOX","FOX CORP   CLASS B","35137L204","BJJMGY5",0.000134778329917702,"-",1727633,"USD"
"MOH","MOLINA HEALTHCARE INC","60855R100","2212706",0.000134358116878095,"-",605832,"USD"
"FDS","FACTSET RESEARCH SYSTEMS INC","303075105","2329770",0.000133607736450226,"-",441428,"USD"
"MGM","MGM RESORTS INTERNATIONAL","552953101","2547419",0.000132717285009154,"-",2459411,"USD"
"CRL","CHARLES RIVER LABORATORIES","159864107","2604336",0.000132577213995952,"-",584184,"USD"
"HSIC","HENRY SCHEIN INC","806407102","2416962",0.000131456645890333,"-",1179543,"USD"
"AOS","SMITH (A.O.) CORP","831865209","2816023",0.000131286559660016,"-",1326633,"USD"
"EPAM","EPAM SYSTEMS INC","29414B104","B44Z3T8",0.00013124653937053,"-",650060,"USD"
"BEN","FRANKLIN RESOURCES INC","354613101","2350684",0.000129825819093764,"-",3674009,"USD"
"TAP","MOLSON COORS BEVERAGE CO   B","60871R209","B067BM3",0.000127644713316757,"-",1965395,"USD"
"MTCH","MATCH GROUP INC","57667L107","BK80XH9",0.000126304033618964,"-",2822609,"USD"
"POOL","POOL CORP","73278L105","2781585",0.000116949290951527,"-",385406,"USD"
"HRL","HORMEL FOODS CORP","440452100","2437264",0.00011677920472121,"-",3460538,"USD"
"PAYC","PAYCOM SOFTWARE INC","70432V102","BL95MY0",0.000108484999725161,"-",576324,"USD"
"ERIE","ERIE INDEMNITY COMPANY CL A","29530P102","2311711",0.000107334416402428,"-",297080,"USD"
"LW","LAMB WESTON HOLDINGS INC","513272104","BDQZFJ3",9.74293947545527e-05,"-",1620239,"USD"
"DVA","DAVITA INC","23918K108","2898087",9.48380810103106e-05,"-",416824,"USD"
"CPB","THE CAMPBELL S COMPANY","134429109","2162845",7.50980732211617e-05,"-",2333221,"USD"
"BF-B","BROWN FORMAN CORP CLASS B","115637209","2146838",6.95752732720435e-05,"-",2028838,"USD"
"NWS","NEWS CORP   CLASS B","65249B208","BBGVT51",5.66387146955764e-05,"-",1429141,"USD"
"PSKY","PARAMOUNT SKYDANCE CL B","69932A204","BSNMNQ5",5.36071777669843e-05,"-",3679487,"USD"
